province;section;town;name;address;borough;startBoard;endBoard
2;3;61;ESCUELA ES N°38/EST N°10;M.SANCHEZ DE THOMPSON 1938;633;1385;1387
2;3;61;ESCUELA EP N°5;O'GORMAN 1550;634;1535;1540
2;3;61;ESCUELA EP N°7/ES N°8;AV.CROVARA 1099;634;1541;1555
2;3;61;ESCUELA EP N°98;PASO 3814;634;1559;1567
2;3;61;ASOC.MUT.DE PROTEC. Y FOM.CABR;SARGENTO CABRAL 3366;634;1615;1616
2;3;61;INSTITUTO M.MORENO (ES);ALTE. BROWN 5263;634;1568;1570
2;3;61;JARDIN DE INFANTES N°913;PANAMA 3295;634;1571;1574
2;3;61;ESCUELA SAGRADA FAMILIA;ALICIA M.DE JUSTO 4325;634;1584;1589
2;3;61;COLEGIO PARROQ.MARIA REINA;TAPALQUE 636;634;1590;1597
2;3;61;INSTITUTO M.MORENO (EP);JUNIN 47;634;1598;1603
2;3;61;ESCUELA EP N°26;BRIG.GRAL J.M.DE ROSAS N°360;634;1575;1583
2;3;61;ESCUELA ES N°90;PASO 3270;634;1604;1606
2;3;61;JARDIN DE INFANTES N°934;PANAMA 3800;634;1607;1610
2;3;61;JARDIN DE INFANTES N°970;CHARLONE 600;634;1611;1612
2;3;61;JARDIN DE INFANTES N°975;O'GORMAN 1550;634;1613;1614
2;3;61;JARDIN DE INF.MARIANO MORENO;ALTE.BROWN 5292;634;1556;1558
2;3;61;INSTITUTO ESC.JUAN PABLO II;MONTEVIDEO 1531;634;1617;1621
2;3;61;ESCUELA EP N°78/ES N°169;ASCASUBI 3491 Y BONDPLAND;635;1622;1631
2;3;61;ESCUELA EP N°175;TOLUCA 1208;635;1841;1850
2;3;61;ESCUELA EP N°166;R.ORTEGA 2505;635;1642;1652
2;3;61;ESCUELA EP N°81;AGUIRRE 2764;635;1653;1662
2;3;61;INSTITUTO ROSARIO V.PEÑALOZA;MARIA PITA 3240;635;1663;1666
2;3;61;ESCUELA EP N°55;BEAZLEY N°1854;635;1667;1676
2;3;61;ESCUELA ES N°1;BEAZLEY 2175;635;1677;1689
2;3;61;ESCUELA EP N°93/ES N°34;SANTA ROSA 204;635;1696;1705
2;3;61;ESCUELA EP N°99/ES N°36;IPIRANGA 2561;635;1706;1717
2;3;61;ESCUELA EP N°174/ES N°161;TERRERO N°1830;635;1718;1726
2;3;61;ESCUELA FRAGATA LIBERTAD;SANTA CRUZ 907;635;1727;1736
2;3;61;ESCUELA EP N°90;SALVIGNY 4197;635;1737;1750
2;3;61;ESCUELA EP N°184;COLEGIALES 2361 ESQ.GAMBOA;635;1827;1840
2;3;61;ESCUELA EP N°191/EE N°520;BLOMBERG Y TITANIC S/N°;635;1751;1764
2;3;61;ESCUELA EP N°14/ES N°138;GRANDVILLE 2040;635;1765;1780
2;3;61;ESCUELA EP N°195;COLEGIALES 2818;635;1781;1786
2;3;61;ESCUELA ES N°26/ES N°36;LANZA Y SUD AMERICA;635;1787;1800
2;3;61;INSTITUTO EDUCATIVO SIGLO XXI;VIRGENES 2755;635;1801;1806
2;3;61;INST.ARGENTINO FAMILIA ESCUELA;VIRGENES 3057;635;1807;1816
2;3;61;ESCUELA EP N°182/ES N°164;C.CORDERO 3656;635;1817;1826
2;3;61;ESCUELA EP N°203/ES N°146;BESARES 4290;635;1851;1862
2;3;61;ESCUELA EP N°196;PEDRO F.RUSSO 1502;635;1632;1641
2;3;61;ESCUELA EP N°201/ES N°137;VTA.DE ROCHA Y ACASSUSO;635;1863;1875
2;3;61;ESCUELA EP N°141/ES N°17;VIRGENES 2728;635;1876;1877
2;3;61;ESCUELA EP N°187;REAÑO 3200;635;1878;1885
2;3;61;ESCUELA ES N°56;EL RESERO Y ALAGON;635;1690;1695
2;3;61;ESCUELA ES N°119;J.NEWBERY 2071;635;1886;1893
2;3;61;ESCUELA EP N°124/ES N°123;AZUL 3535;635A;1894;1907
2;3;61;ESCUELA EP N°41;LIBRES 475;635A;2067;2078
2;3;61;ESCUELA EP N°129;SIMON PEREZ 4486;635A;1908;1920
2;3;61;ESCUELA EP N°128;TUNUYAN 950;635A;1921;1930
2;3;61;ESCUELA ES N°43;BARRIENTOS 4109;635A;1931;1947
2;3;61;COLEGIO SANTO TOMAS DE AQUINO;AV.LASALLE 2650;635A;1948;1956
2;3;61;ESCUELA EP N°127;LEON LARRE 1410;635A;1957;1967
2;3;61;ESCUELA ES N°22;CAXARAVILLE 645;635A;1973;1982
2;3;61;ESCUELA EP N°77;MONTGOLFIER 6720;635A;1983;1991
2;3;61;ESCUELA EP N°95/ES N°67;ACHIRA 6685;635A;1996;2011
2;3;61;ESCUELA EP N°11;MAESTRA CONCEPCION VALLE 498;635A;2012;2022
2;3;61;ESCUELA EP N°40;LLANDERAS 1050;635A;2023;2031
2;3;61;ESCUELA EP N°125/ES N°74;JUAN BUSTOS 5904;635A;2032;2041
2;3;61;COLEGIO HOGAR SAN MAURICIO;LUCIANO TORRENT 1095;635A;2042;2053
2;3;61;ESCUELA EP N°133/ES N°100;ANTEQUERA 4150;635A;2054;2066
2;3;61;INSTITUTO JOSE L.LARRE;CASTAÑARES 4265;635A;2135;2140
2;3;61;ESCUELA EP N°110/ES N°89;COBO 3632;635A;2079;2091
2;3;61;ESCUELA NTRA.SRA.DEL HOGAR;CONDE 5615;635A;2092;2103
2;3;61;INSTITUTO GONZALEZ CATAN;SIMON PEREZ 6053;635A;2141;2143
2;3;61;ESCUELA EP N°178/ES N°173;MANUEL ARIAS 5500;635A;2104;2116
2;3;61;INSTITUTO D.F.SARMIENTO;SENGUEL 7349;635A;2117;2128
2;3;61;ESCUELA RAMON LISTA;J.NEWBERY 5335;635A;2129;2134
2;3;61;ESCUELA EP N°197;ALAGON E/RIGLOS Y CESPEDES S/N;635A;2144;2152
2;3;61;ESCUELA ES N°51;ATALCO 4551;635A;2153;2157
2;3;61;ESCUELA ES N°66;EQUIZA 5296;635A;1968;1972
2;3;61;EXTENSION I ESCUELA ES N°51;ARIAS 4274;635A;1992;1995
2;3;61;ESCUELA EP N°19;MÑOR.LOPEZ MAY 3250;635B;2158;2170
2;3;61;INSTITUTO MADRE LUISA CLARAC;ECHEVERRIA 6009;635B;2171;2178
2;3;61;ESCUELA EP N°75;INCA 2993;635B;2179;2188
2;3;61;ESCUELA EP N°83;SOLDADO SOSA 4697;635B;2189;2197
2;3;61;ESCUELA EP N°84/ES N°150;A.PAREJA 2102;635B;2203;2212
2;3;61;ESCUELA EP N°107/ES N°41;OLEGARIO ANDRADE 6639;635B;2213;2227
2;3;61;COLEGIO CRISTO REY;LOPEZ MAY 3304;635B;2228;2236
2;3;61;ESCUELA EP N°181;TRES CRUCES 5419;635B;2237;2246
2;3;61;ESCUELA PALACIOS;VICTOR MARTINEZ 1955;635B;2247;2255
2;3;61;ESCUELA EP N°68;SANTA ROSA 6300;635B;2256;2265
2;3;61;ESCUELA EP N°156/ES N°159;RAMON FREIRE 2219;635B;2274;2286
2;3;61;ESCUELA EP N°70;JAMACARU 6802;635B;2400;2407
2;3;61;ESCUELA EP N°69;VENTURA BOSCH 2170;635B;2287;2296
2;3;61;ESCUELA EP N°56;REAÑO 6814 B°LA LOM;635B;2297;2308
2;3;61;ESCUELA EP N°167/ES N°103;VICTOR MARTINEZ 1815;635B;2326;2335
2;3;61;ESCUELA EP N°136/ES N°143;CARCARAÑA 5459;635B;2336;2344
2;3;61;ESCUELA ES N°23;STA.CATALINA 5909;635B;2345;2354
2;3;61;ESCUELA ES N°28;J.CRUZ VARELA 4658;635B;2365;2375
2;3;61;ESCUELA EP N°28/ESB N°88;RUTA 3 KM.28 Y EL RESERO;635B;2376;2386
2;3;61;ESCUELA EP N°111/ES N°155;RUIZ DE LOS LLANOS 3608;635B;2387;2399
2;3;61;ESCUELA ES N°16;MAGNASCO 1916;635B;2415;2423
2;3;61;ESCUELA EST N°7;SANTA ROSA 5496;635B;2309;2318
2;3;61;ESCUELA EDUC. MEDIA N° 3;LURO 6669;635B;2408;2414
2;3;61;INSTITUTO ALFONSINA STORNI;MARTIN ZAPATA 6873;635B;2424;2436
2;3;61;ESCUELA ES N°135;ZELADA 2511;635B;2437;2439
2;3;61;ESCUELA EP N°163;DA VINCI 7200;635B;2355;2364
2;3;61;ESCUELA EP N°160/ES N°156;SOBERANIA NACIONAL 3908;635B;2440;2447
2;3;61;ESCUELA EP N°112;SALVIGNY 6100;635B;2266;2270
2;3;61;ESCUELA ES N°144;J.NEWBERY 2966;635B;2319;2325
2;3;61;INSTITUTO ANTONIO MACHADO;JUAN CRUZ VARELA 3088;635B;2448;2454
2;3;61;ESCUELA ES N°158;RUIZ DE LOS LLANOS 2118;635B;2198;2202
2;3;61;JARDIN DE INFANTES N°987;ZELADA Y JAMACURU;635B;2271;2273
2;3;61;ESCUELA EP N°165;ACHUPALLAS 6255;635C;2455;2467
2;3;61;ESCUELA EP N°134/ES N°102;MURGUIONDO 6001;635C;2468;2478
2;3;61;ESCUELA EP N°119;ACHUPALLAS 5891;635C;2479;2486
2;3;61;ESCUELA EP N°121/SB N°125;PAREJA 7053;635C;2487;2495
2;3;61;ESCUELA EP N°46;MÑOR.LOPEZ MAY 2002;635C;2496;2503
2;3;61;ESCUELA EP N°122;LEOPARDI 7239;635C;2509;2519
2;3;61;ESCUELA EP N°31;BALBOA 7028;635C;2532;2543
2;3;61;INSTITUTO JESUS M.PLAZA;BENJAMIN MATIENZO 6255;635C;2544;2549
2;3;61;ESCUELA EST N°14;BARILOCHE 6615;635C;2550;2561
2;3;61;ESCUELA ES N°27;VARELA 6451;635C;2562;2572
2;3;61;ESCUELA ES N°30;SIMON PEREZ Y LAZARO DE VENIALBO;635C;2573;2583
2;3;61;ESCUELA EP N°161/ES N° 30 ANEXO;PUERTO ARGENTINO 7337;635C;2520;2531
2;3;61;ESCUELA EP N°204;DUNGENES 816;635C;2584;2592
2;3;61;ESCUELA ES N°12;BARRAGAN 6774;635C;2593;2602
2;3;61;ESCUELA EP N°105;BARRIENTOS 6711;635C;2504;2508
2;3;61;ESCUELA EP N°130/ES N°116;CAÑUELAS 3074;635D;2611;2618
2;3;61;ESCUELA EP N°76;HORTIGUERA 6981;635D;2619;2626
2;3;61;ESCUELA EP N°148;CIRILO CORREA N° 7108;635D;2627;2636
2;3;61;ESCUELA EP N°145;CONCORDIA N° 7918;635D;2637;2646
2;3;61;ESCUELA EP N°66/ES N°97;EL NARANJO 7220;635D;2647;2660
2;3;61;ESCUELA EP N°88;SAN IGNACIO 5897;635D;2671;2682
2;3;61;ESCUELA EP N°194;ISRAEL Y CAÑUELAS;635D;2683;2695
2;3;61;ESCUELA EP N°202;VILLARROEL 1950;635D;2661;2670
2;3;61;ESCUELA ES N°15;CORREA Y GIRARDOT;635D;2603;2610
2;3;61;INSTITUTO JOSE DE SAN MARTIN;RUTA 3 Y QUERANDIES-KM.42;635D;2709;2712
2;3;61;ESCUELA EP N°210;SOLOM 2218;635D;2696;2703
2;3;61;ESCUELA ES N°73;ESPERANZA 5780;635D;2704;2708
2;3;61;ESCUELA EP N°157;AV.CALIFORNIA N° 8305;635E;2713;2722
2;3;61;ESCUELA EP N°67/ES N°120;MALTA 1562;635E;2723;2734
2;3;61;ESCUELA EP N°103;H.WAST N° 318;635E;2735;2746
2;3;61;ESCUELA EP N°57/ES N°163;J.ESTIVAO Y SAN LUIS;635E;2758;2769
2;3;61;ESCUELA ES N°9;DOMINGO CASTRO 8333;635E;2779;2782
2;3;61;ESCUELA EP N°108;M.GARCIA N° 7997;635E;2783;2792
2;3;61;ESCUELA ES N°50;CURUMALAL 8050;635E;2793;2804
2;3;61;ESCUELA EP N°144/ES N°134;BUERAS N° 8530;635E;2805;2815
2;3;61;ESCUELA EP N°198/ES N°158;CUENCA N° 8071;635E;2816;2826
2;3;61;ESCUELA EP N°208/ES N°168;APENINOS N° 520;635E;2747;2757
2;3;61;ESCUELA ES N°91;MANZANARES 1671;635E;2770;2778
2;3;61;ESCUELA ES N°78;CAÑADA DE GOMEZ 3345;635E;2827;2833
2;3;61;ESCUELA EP N°33/ES N°59;CONDOR 1452;635F;2834;2836
2;3;62;ESCUELA EP N°23;BOLAÑOS 820;259;1;8
2;3;62;SOC.DE FOMENTO VILLA ANGELICA;RCA.DEL LIBANO 363;259;9;10
2;3;62;COLEGIO LA ASUNCION;PTE.SARMIENTO 468;259;11;23
2;3;62;CENTRO DE EDUC. N °11;ONCATIVO 713;259;24;26
2;3;62;JARDIN DE INFANTES N°922;BOLAÑOS 850;259;27;28
2;3;62;ESCUELA EP N°1;EVA PERON 2412;260;29;39
2;3;62;ESCUELA EP N°6/ES N°28;ITUZAINGO 1762;260;47;53
2;3;62;ESCUELA EP N°7;CTE.MAMBERTI 1217;260;57;63
2;3;62;ESCUELA EP N°10/ES N°49;A.FRANCE 1660;260;64;72
2;3;62;ESCUELA EP N°22/ES N°31;RAUL ALFONSIN N° 1758;260;73;83
2;3;62;ESCUELA EP N°18;MADARIAGA 1960;260;84;89
2;3;62;ESCUELA ES N°2;AV.9 DE JULIO 1788;260;96;104
2;3;62;ESCUELA EP N°27;GRAL.FERRE 2180;260;105;112
2;3;62;ESCUELA EP N°58;PERGAMINO Y BOUCHARD;260;113;118
2;3;62;INSTITUTO SANTO CRISTO;PERGAMINO 1749;260;40;46
2;3;62;ESCUELA ES N°3;ITUZAINGO 1769/70;260;90;95
2;3;62;ESCUELA ES N°7;JUNCAL 2436;260;54;56
2;3;62;ESCUELA ES N°22;PERGAMINO Y EVA PERON N°1460;260;119;124
2;3;62;ESCUELA EP N°25/ES N°46;GRAL.PICO 2002;261;125;135
2;3;62;ESCUELA EP N°62;PICHINCHA N° 3821;261;136;144
2;3;62;ESCUELA EP N°53;MAURE 3360;261;145;156
2;3;62;ESCUELA EP N°34/ESB N°45;EVA PERON 3800;261;167;177
2;3;62;ESCUELA EDUC.ESPECIAL N°507;TUCUMAN 3750;261;178;182
2;3;62;ESCUELA CRISTO REY;LUJAN 1538;261;183;186
2;3;62;COLEGIO JACARANDA;GRAL.PICO 537;261;187;192
2;3;62;ESCUELA EP N°33;PASAJE ROSSI N°3909;261;193;194
2;3;62;ESCUELA EP N°50/ES N°32;POSADAS 319;261;195;202
2;3;62;COLEGIO DEL MONTE;9 DE JULIO 3831;261;209;213
2;3;62;ESCUELA ES N°20;BURELAS 3353;261;157;166
2;3;62;ESC.BENITO QUINQUELA MARTIN;HEROES DE MALVINAS 1938;261;214;219
2;3;62;ESCUELA ES N°36;BVARD.DE LOS ITALIANOS 1140;261;203;208
2;3;62;ESCUELA MEDALLA MILAGROSA;ROMA 4250;262;220;225
2;3;62;INSTITUTO DEL ESP.SANTO(EP/ES);ACHAVAL 3670;262;226;232
2;3;62;ESCUELA EP N°66;CONDARCO 2332;262;233;242
2;3;62;ESCUELA EP N°52;CNEL.PRINGLES 4200;262;243;248
2;3;62;ESCUELA EP N°46/ES N°40;BOUCHARD 4491;262;249;259
2;3;62;ESCUELA EP N°63/ES N°42;YAPEYU 1155;262;260;275
2;3;62;ESCUELA EP N°37;DR. KLOOSTERMAN 1757;262;276;286
2;3;62;INSTITUTO 9 DE JULIO;CAVIA 2041;262;287;294
2;3;62;J.DE INF.N.S.DE LA CONSOLACION;RONDEAU 509;262;295;298
2;3;62;ESCUELA EP N°30/ES N°5;AGUAPEY 3864;262;299;310
2;3;62;SOC.DE FOMENTO SANTA MARIA;VICTOR HUGO 440;262;311;317
2;3;62;CLUB MONTE CHINGOLO;CHORROARIN 1600;262;377;378
2;3;62;SOC.DE FOM.VILLA GRAL.URQUIZA;MAURE 4307;262;318;321
2;3;62;JARDIN DE INFANTES N°917;CENT.URUGUAYO 2800- MZ.19;262;322;324
2;3;62;ESCUELA EP N°39/ES N°37;BUERAS 4800;262;325;338
2;3;62;CTRO.EDUC.COMPLEMENTARIO N°801;DE LA PEÑA 3257;262;343;346
2;3;62;ESCUELA ES N°5;AGUAPEY 3864;262;347;354
2;3;62;ESCUELA EDUC.ESPECIAL N°508;GRAL. PINTO N°4761;262;358;362
2;3;62;SOC.DE FOMENTO M.M.GUEMES;MARGARITA WEILD 5309;262;355;357
2;3;62;ESCUELA ES N°11;CAZON N° 1936;262;363;374
2;3;62;JARDIN DE INFANTES N°928;MAURE 4562;262;375;376
2;3;62;SOC.DE FOMENTO VILLA UNION;BVARD.DE LOS ITALIANOS 2452;262;379;382
2;3;62;ESCUELA ES N°54;CNEL.PRINGLES 4290;262;339;342
2;3;62;COLEGIO GUSTAVO ADOLFO BECQUER;BERON DE ASTRADA 4323;262;383;387
2;3;62;ESCUELA EP N°36;VILLA DE LUJAN 2389;263;388;393
2;3;62;ESCUELA EST N°5;GRAL.ARIAS 1751;263;394;399
2;3;62;ESCUELA EP N°24;SUIPACHA 3098;263;400;405
2;3;62;ESCUELA EST N°3;ACEVEDO 2778;263;406;410
2;3;62;ESCUELA EP N°42/ES N°45;ROMA 2757;263;411;420
2;3;62;ESCUELA ES N°8;ARIAS 1935;263;421;434
2;3;62;INST.MODERNO DE EDUC.INTEGRAL;H.YRIGOYEN 5302;263;435;439
2;3;62;ESCUELA EST N°6;AV.H.YRIGOYEN 5982;263;440;447
2;3;62;ESCUELA EP N°16;DR.MELO 4453;264;448;456
2;3;62;SOC.FOMENT.Y CULT.J.J.ALBERDI;DR.MELO 3951;264;457;460
2;3;62;INSTITUTO SAN AGUSTIN;AV.ROSALES 1036;264;461;465
2;3;62;ESCUELA CHARLES CHAPLIN;CNEL. BELTRAN 319;264;466;469
2;3;62;ESCUELA EP N°44;CASTRO 644;265;470;479
2;3;62;ESCUELA EP N°45;M.AVELLANEDA 1253;265;480;485
2;3;62;ESCUELA ES N°39/EP N°40;VILLEGAS 363;265;486;496
2;3;62;ESCUELA EP N°43;DON ORIONE 1251;265;503;511
2;3;62;ESCUELA EP N°74/ES N°63;LOS PATOS 4140;265;512;520
2;3;62;INSTITUTO SAN AGUSTIN(ES);PASTOR FERREYRA 3339;265;521;527
2;3;62;ESC.ES N°10 HEROES DE MALVINAS;AV.ROSALES 1132;265;535;543
2;3;62;ESCUELA ES N°44;3 DE FEBRERO 4127;265;497;502
2;3;62;ESCUELA ES N°27;TIMOTE 3859;265;528;534
2;3;62;ESCUELA EP N°8/ESB N°29;BOUCHARD 370;271;544;553
2;3;62;ESCUELA EP N°21;COLOMBIA 1153;271;554;562
2;3;62;ESCUELA EP N°38;JEAN JAURES 1502;271;563;571
2;3;62;ESCUELA EST N°8;JEAN JAURES 749;271;572;579
2;3;62;JARDIN DE INFANTES N°910;ALFREDO PALACIOS 711;271;580;581
2;3;62;ESCUELA EP N°20/ES N°1;JOSE I.RUCCI 958;272;582;590
2;3;62;ESCUELA EP N°3/EST N°2;PERON 3018;272;591;599
2;3;62;ESCUELA EP N°13/ES N°33;R.DE ESCALADA 4231;272;605;612
2;3;62;ESCUELA EP N°4/ES N°30;UCRANIA 815;272;613;624
2;3;62;ESCUELA PRIV. CULTURAL ARMENIA;CHOELE CHOEL 555;272;625;627
2;3;62;INSTITUTO SAN JUAN BAUTISTA;JUAN D.PERON 2998;272;628;630
2;3;62;ESCUELA EP N°2;RIVADAVIA 151;272;600;604
2;3;62;ESCUELA ES N°9;CNEL.EREZCANO 3240;273;631;638
2;3;62;ESCUELA EP N°67/ES N°33 ANEXO;MADERO 1650;273;639;643
2;3;62;ESCUELA EP N°57/ESB N°21;MOLINEDO 1900;273;769;780
2;3;62;ESCUELA EP N°70;MURGUIONDO 2221;273;647;653
2;3;62;ESCUELA EP N°60/ES N°5 ALMAFUERTE;MOLINEDO 3200;273;654;663
2;3;62;INST.PIZZURNO DE ENS.INTEGRAL;WARNES 3178;273;664;668
2;3;62;ESCUELA ES N°6;WARNES 3493;273;669;677
2;3;62;ESCUELA EP N°64/ES N°61;FARREL 3334;273;678;687
2;3;62;ESCUELA EP N°5;RIVADAVIA 1847;273;688;694
2;3;62;COLEGIO SAN MIGUEL ARCANGEL;MOLINEDO 2406;273;695;698
2;3;62;ESCUELA ES N°12;LINIERS 3225;273;699;709
2;3;62;ESCUELA SAGRADO CORAZON ALCAL;WARNES 3870;273;781;783
2;3;62;ESCUELA EP N°49;J.M.MORENO 2608;273;714;720
2;3;62;ESCUELA EP N°72/ESB N°62;POTOSI 2651;273;724;728
2;3;62;ESCUELA EST N°4;J.M.MORENO 2660;273;729;738
2;3;62;ESCUELA EP N°59/ESB N°58;YATAY 2850;273;743;749
2;3;62;ESCUELA EP N°77/ESB N°25;VILLEGAS 4551;273;750;761
2;3;62;COLEGIO ALEMAN DE LANUS (EP);M.MAZA 2650;273;721;723
2;3;62;JARDIN DE INFANTES N°921;SAN VLADIMIRO 5462;273;766;768
2;3;62;JARDIN DE INFANTES N°926;E.MADERO 1654;273;787;790
2;3;62;INSTITUTO MARIANO MORENO;MURGUIONDO 3237;273;762;765
2;3;62;COLEGIO ALEMAN DE LANUS (ES);GDOR.OLIDEN 2444;273;784;786
2;3;62;"ESCUELA ESPEC.""SAN FRANCISCO""";WARNES 3966;273;710;713
2;3;62;INST.SAGRADO CORAZON ALCAL;POTOSI 2055;273;644;646
2;3;62;ESCUELA ES N°23;AV RIVADAVIA N°1847;273;739;742
2;3;62;ESCUELA EP N°54/ES N°29;SANTIAGO PLAUL 1832;274;791;799
2;3;62;ESCUELA EP N°12/ES N°52;R.DE ESCALADA 1480;274;800;809
2;3;62;CENTRO EDUCATIVO JUANA MANSO;CORONEL D'ELIA 1369;274;893;897
2;3;62;ESCUELA EP N°48/ES N°34;J.L.SUAREZ 3942;274;810;820
2;3;62;ESCUELA SANTA FAZ;E.FERNANDEZ 1960;274;821;827
2;3;62;COLEGIO DEL CASTILLO;YERBAL 4321;274;828;831
2;3;62;ESCUELA EP N°56;1° DE MAYO 3640;274;844;854
2;3;62;ESCUELA EP N°35;1° DE MAYO 4171;274;857;866
2;3;62;COLEGIO JUAN XXIII;HERNANDARIAS 3970;274;879;884
2;3;62;ESCUELA EP N°32;PILCOMAYO ESQ WARNES N° 2591;274;885;892
