province;section;town;name;address;borough;startBoard;endBoard
2;8;63;ESCUELA EP N°39/ES N°7;ALTE. BROWN S/N;493;256;256
2;8;63;COLEGIO SAN PIO X;28 N°1366 E/60 Y 61;495;277;284
2;8;63;ESCUELA MATER DEI;61 N°1635 E/27 Y 28;495;257;264
2;8;63;COLEGIO SANTA TERESA DE JESUS;27 N°1377 E/60 Y 61;495;265;276
2;8;63;ESCUELA EP N°42;63 N°1338 ESQ 22;495;285;296
2;8;63;ESCUELA EP N°55;62 Y 28;495;297;306
2;8;63;ESCUELA EP N°64/ES N°74;54 N°1248 ESQ 20;495;307;315
2;8;63;CENTRO CULTURAL BIVONGESI;63 N°1533;495;316;318
2;8;63;JARDIN DE INFANTES N°908;63 N°1328 E/21 Y 22;495;319;321
2;8;63;JARDIN DE INFANTES N°954;54 N°1236 E/19 Y 20;495;328;329
2;8;63;COLEG.C.EVANG.PRINCIPE DE PAZ;DIAG.74 N°2349;495;322;327
2;8;63;CENTRO DE FORMAC.LABORAL N°2;58 ESQ 29;495;330;331
2;8;63;ESCUELA EP N°125/ES N°71;116 Y 82;496;332;341
2;8;63;ESCUELA EP N°121/ES N°55;6 E/72 Y 73;496;342;353
2;8;63;ESCUELA EST N°5;76 N°611 E/7 Y 8;496;354;368
2;8;63;ESCUELA EP N°84/CENS N°452;7 N°2123 E/75 Y 76;496;372;384
2;8;63;INST.DE FORMAC.DOC. Y TEC.N°12;7 Y 76 N°2149;496;392;405
2;8;63;COL. S.M.LOS ANGELES/SAN JORGE;81 E/8 BIS Y 9;496;406;411
2;8;63;CTRO.DE FOMENTO CIRCUNVALACION;7 N°2241 E/77 Y 78;496;385;388
2;8;63;INST.MARIA DE LUJAN SIERRA;74 N°376;496;389;391
2;8;63;JARDIN DE INFANTES N°902;5 N°2015 ESQ.73;496;412;415
2;8;63;JARDIN DE INFANTES N°975;DIAG.620 Y 81;496;369;369
2;8;63;JARDIN DE INFANTES N°984;6BIS E/89 Y 90;496;370;371
2;8;63;ESCUELA EP N°59/ES N°54;122 E/603 Y 604;496A;416;427
2;8;63;JARDIN DE INF.MUNICIPAL N°3;121 BIS E/603 Y 604 N° 3528;496A;428;431
2;8;63;COLEGIO SANTA ROSA DE LIMA;122 N°2397;496A;435;446
2;8;63;CLUB VILLA MONTORO;96 E/118 Y 119;496A;447;449
2;8;63;JARDIN DE INF.MUNICIPAL N°11;98 E118 Y 119;496A;432;434
2;8;63;ESCUELA EP N°23/ES N°81;7 Y 601;496B;450;462
2;8;63;ESCUELA EP N°27/EES N°82;4 611 Y 612 S/N;496B;463;475
2;8;63;JARDIN DE INFANTES N°948;3 E/611 Y 613 S/N;496B;476;478
2;8;63;JARDIN DE INFANTES N°983;607 N°832 Y 11 BIS;496B;479;480
2;8;63;ESCUELA EP N°40/EST N°9;84 Y 20 S/N;496C;481;489
2;8;63;ESCUELA EDUC.ESPECIAL N°532;81 Y 19 N°1228;496C;495;498
2;8;63;CENTRO CULT.Y TRAD.PROVINCIA;15 N°2119 E/75 Y 76;496C;499;501
2;8;63;ESCUELA NTRA.SEÑORA DE FATIMA;15 N°2157;496C;502;507
2;8;63;JARDIN DE INF.PORTAL DE BELEN;74 N°1175 E/18 Y 19;496C;508;510
2;8;63;JARDIN DE INFANTES N°985;84 Y 19;496C;490;494
2;8;63;CENTRO DE FOMENTO VILLA LENCI;76 Y 22;496C;511;513
2;8;63;JARDIN DE INFANTES N°973;7 E/642 Y 643;496C;514;517
2;8;63;ESCUELA EP N°22;76 ESQ 23;496D;518;527
2;8;63;ESCUELA EP N°62/ES N°52;131 N°2225 E/77 Y 78;496D;528;539
2;8;63;ESCUELA EP N°72/ES N°49;137 E/85 Y 86;496D;540;545
2;8;63;JARDIN DE INFANTES N°956;30 N°2004 ESQ.73;496D;548;549
2;8;63;JARDIN DE INFANTES N°982;26 N°2302;496D;546;547
2;8;63;JARDIN DE INF.MUNICIPAL N°5;23 ESQ 85;496D;550;555
2;8;63;COLEGIO NTRA.SRA.DE FATIMA(ES);15 N°2167;496D;556;564
2;8;63;ESCUELA EP N°9/ES N°43;7 ESQ.643;496E;565;568
2;8;63;ESCUELA EP N°46/ES N°37;131 Y 639;496E;569;574
2;8;63;ESCUELA EP N°108;RUTA 30 E/697 Y 698;496F;575;575
2;8;63;ESCUELA EP N°21;62 E/139 Y 140;497;576;588
2;8;63;ESCUELA EST N°3;63 ESQ 139 S/N;497;589;595
2;8;63;ESCUELA ES N°3;140 E/62 Y 63;497;596;607
2;8;63;INSTITUTO SAN BENJAMIN;140 Y 57;497;608;613
2;8;63;ESCUELA PRIVADA LOS HORNOS;139 N°1378;497;614;615
2;8;63;ESCUELA EP N°20;185 E/640 Y 641 S/N;497A;616;617
2;8;63;CENTRO DE FOMENTO LOS HORNOS;137 E/61 Y 62;497B;618;620
2;8;63;ESCUELA EP N°50;142 E/70 Y 71;497B;621;632
2;8;63;CENTRO DE FOM.ESTRELLA DEL SUR;135 E/69 Y 70;497B;642;643
2;8;63;CENTRO DE FOMENTO 17 DE AGOSTO;143 E/69 Y 70;497B;637;639
2;8;63;ESCUELA ES N°49;137 Y 86;497B;633;636
2;8;63;JARDIN DE INFANTES N°963;70 E/142 Y 143;497B;640;641
2;8;63;ESCUELA EP N°116/ES N°90;146 E/58 Y 58 BIS;497C;644;655
2;8;63;JARDIN DE INF.MUNICIPAL N°1;144 N°1236 E/57 Y 58;497C;656;659
2;8;63;JARDIN DE INFANTES N°964;142 N°1623;497C;660;663
2;8;63;JARDIN DE INFANTES N°909;63 N°2247;497C;664;667
2;8;63;CIRCULO CAMPANO DE LA PLATA;62 N°2280 E/140 Y 141;497C;668;669
2;8;63;ESCUELA EP N°83;66 ESQ.153;497D;670;678
2;8;63;INSTITUTO MAGDALENA DE CANOSA;149 E/62 Y 64;497D;679;682
2;8;63;COLEGIO AGUSTIN ROSCELLI;149 E/64 Y 65;497D;683;688
2;8;63;ESCUELA EDUC.ESPECIAL N°535;143 E/65 66;497D;692;697
2;8;63;JARDIN DE INFANTES N°986;146 N°1272 ESQ. 58 BIS;497D;689;691
2;8;63;INST.ARZOBISPO JUAN CHIMENTO;150 ESQ.68;497E;698;704
2;8;63;ESCUELA ES N°16;66 E/153 Y 154;497E;705;715
2;8;63;ESCUELA EP N°35;90 Y 155 S/N;497E;716;724
2;8;63;JARD.GARABATOS DE CAP.CHICA;66 N°3086 E/156 Y 157;497E;725;726
2;8;63;ESCUELA EP N°28/ES N°53;185 N°2310;497F;727;732
2;8;63;ESCUELA EP N°3/ES N°19;208 Y 52;497F;733;735
2;8;63;ESCUELA EP N°61;52 Y 235;498;736;738
2;8;63;ESCUELA EP N°16;28 N°728 E/46 Y 47;501;739;749
2;8;63;ESCUELA EP N°19/ES N°64;41 Y 22;501;750;763
2;8;63;COLEGIO SAN CAYETANO;44 N°1725 E/29 Y 30;501;764;778
2;8;63;ESCUELA EP N°56;DIAGONAL 73 N°3208 E/27 Y 28;501;784;795
2;8;63;COLEGIO SAN MIGUEL;44 N°1973 Y 135;501;796;801
2;8;63;COLEGIO NTRA.SRA.DE LOURDES;DIAG.105 Y 38;501;802;810
2;8;63;ESCUELA ES N°11;526 ESQ. 24;501;811;818
2;8;63;ESCUELA EP N°126;49 Y 23;501;819;827
2;8;63;ESCUELA EP N°29/ES N°11 ANEXO;25 Y 527 N°29;501;828;837
2;8;63;ESCUELA ES N°13;22 E/48 Y 49;501;838;851
2;8;63;JARDIN DE INFANTES N°917;48 Y 23;501;860;865
2;8;63;COLEGIO CRISTO REY;38 N°1375 E/22 Y 23;501;852;855
2;8;63;ESCUELA ESPECIAL ANA SULLIVAN;41 N°1227;501;856;859
2;8;63;ESCUELA EDUC.ESPECIAL N°524;132 N° 371 E/39 Y 40;501;866;869
2;8;63;JARDIN DE INFANTES N°914;42 ESQ.22;501;779;783
2;8;63;ESCUELA EP N°31/ES N°89;3 E/527 Y 528;502;870;876
2;8;63;ESCUELA ES N°5;531 E/115 Y 115 BIS S/N;502;877;881
2;8;63;ESCUELA EST N°8;526 N°1264 E/7 Y 8;502;882;896
2;8;63;ESCUELA EP N°89/ESB N°89 ANEXO;520 E/5 Y 5 BIS;502;983;992
2;8;63;ESCUELA EP N°79;115 BIS E/530 Y 531;502;906;914
2;8;63;COLEGIO N.SRA. DEL CARMEN(ES);115 E/530 Y 531;502;915;920
2;8;63;ESCUELA EP N°124;120 N°859;502;921;926
2;8;63;ESCUELA EP N°25/ESB N°26;CON.CENTENARIO E/511 Y 512;502;933;938
2;8;63;COLEG.SEC.N.S.D.L.ANUNCIACION;7 E/513 Y 514;502;947;952
2;8;63;COLEG.PARROQUIAL SANTA LUCIA;5 E/522 Y 523 N° 927;502;953;961
2;8;63;ESCUELA EP N°60;2 BIS Y 515;502;962;969
2;8;63;ESCUELA EP N°76;527 Y 16;502;970;974
2;8;63;ESCUELA N.SRA.DEL CARMEN(EP);115 N°167 E/530 Y 531;502;927;932
2;8;63;JARDIN DE INFANTES N°923;12 ESQ. 512 S/N;502;897;899
2;8;63;COLEGIO BOSQUE DEL PLATA;511 E/19 Y 20 S/N;502;981;982
2;8;63;JARDIN DE INF.MUNICIPAL N°4;17 E/530 Y 531;502;900;901
2;8;63;JARDIN DE INFANTES N°971;527 Y 15;502;902;905
2;8;63;ESCUELA ES N°54;16 ESQ. 526 BIS N°541;502;975;980
2;8;63;ESCUELA ES N°50;120 N°841 E/523 Y 524;502;939;946
2;8;63;ESCUELA EP N°92/ES N°37;DIAGONAL 6 Y 485;503;993;1002
2;8;63;ESCUELA EP N°67;144 E/11 Y 454;503;1003;1006
2;8;63;ESCUELA EP N°107/ES N°58;510 Y 133;503A;1007;1016
2;8;63;COLEGIO SANTA ANA;511 E/26 Y 27;503A;1017;1020
2;8;63;COLEGIO RAICES DE GONNET;505 N°3096 E/25 Y 27;503A;1021;1025
2;8;63;ESCUELA SECUNDARIA ALBORES;514 N°2640;503A;1026;1027
2;8;63;ESCUELA EP N°12/EM N°4;14 Y 467;504;1028;1037
2;8;63;ESCUELA EP N°44;471 E/19 Y 20;504;1038;1043
2;8;63;ESCUELA EP N°117;28 E/471 Y 472;504;1044;1048
2;8;63;INSTITUTO JOSE MANUEL ESTRADA;DIAG.3 N°363;504;1049;1058
2;8;63;ESCUELA FRAY MAMERTO ESQUIU;474 ESQ.14B;504;1063;1066
2;8;63;ESCUELA EP N°34;461 BIS ESQ.15 - B° SANTA ANA;504;1102;1107
2;8;63;INSTITUTO MANUEL BELGRANO;466 E/21 Y CNO.GRAL.BELGRANO;504;1082;1087
2;8;63;ESCUELA EP N°80;7 BIS E/474 Y 475 N° 6051;504;1088;1092
2;8;63;ESCUELA PADRE J.DARDI;21 E/ALVEAR Y RIVADAVIA;504;1059;1062
2;8;63;ESCUELA CEFERINO NAMUNCURA;21 Y 462;504;1067;1069
2;8;63;ESCUELA ES N°15;464 ESQ. 19;504;1070;1081
2;8;63;ESCUELA EP N°69/ES N°42;25 E/452 Y 453;504;1093;1101
2;8;63;ESCUELA EP N°68;443 E/CNO G BELGRANO Y 24;504;1114;1121
2;8;63;JARDIN DE INF. SOR.M. LUDOVICA;464 N°1541 E/21 Y 21A;504;1108;1109
2;8;63;COLEGIO III MILENIO (ES);DIAG.92 ESQ.471;504;1110;1113
2;8;63;ESCUELA EP N°18;16 E/500 Y 501;504A;1122;1132
2;8;63;ESCUELA ES N°12;495 E/CNO.CENTENARIO Y 15 BIS;504A;1133;1143
2;8;63;ESCUELA EP N°36/ES N°83;SAN JOSE(495) N°3006;504A;1144;1153
2;8;63;ESCUELA EP N°81/ES N°59;11 N°4425 Y 491;504A;1154;1159
2;8;63;COLEGIO CONCILIO VATICANO II;10 E/501 Y 502;504A;1160;1167
2;8;63;ESCUELA EP N°38/ES N°36;18 E/487 Y 488;504A;1168;1177
2;8;63;COLEGIO CRISOL;501 E/28 Y 30;504A;1178;1179
2;8;63;ESCUELA ES N°75;487 N°3006 E/18 Y 19;504A;1180;1184
2;8;63;INSTITUTO SAN JOSE OBRERO;505 ESQ.10;504A;1185;1190
2;8;63;JARDIN DE INF.RAICES DE GONNET;501 E/20 Y 21;504A;1191;1193
2;8;63;ESCUELA EP N°17;6 E/50 Y 51 S/N;505;1194;1199
2;8;63;ESCUELA EST N°2;51 E/5 Y6;505;1202;1207
2;8;63;COLEGIO SAN FRANCISCO DE ASIS;52 Y 7(EX 14) N°1894;505;1208;1215
2;8;63;ESCUELA EP N°24;3 E/421 Y 422 N°1894;505;1216;1223
2;8;63;ESCUELA EP N°14;423 E/6 BIS Y 7;505;1224;1229
2;8;63;ESCUELA ES N°28;5 E/421 Y 422 S/N°;505;1236;1239
2;8;63;ESCUELA ES N°67;417 N°3020 ESQ. 131;505;1230;1235
2;8;63;ESCUELA ES N°28 ANEXO;7 E/423 Y 423 BIS;505;1200;1201
2;8;63;ESCUELA EP N°32/ES N°7;146 E/414 Y 415;505A;1240;1253
2;8;63;JARDIN DE INFANTES N°924;409 Y DIAGONAL BELGRANO(144);505A;1254;1255
2;8;63;ESCUELA EP N°93;408 E/CNO.GRAL.BELGRANO Y 28;505A;1256;1259
2;8;63;JARDIN DE INFANTES N°937;30 ESQ.412;505A;1261;1261
2;8;63;COLEGIO SAGR.CORAZON DE MARIA;143 E/413 Y 415;505A;1262;1264
2;8;63;JARDIN DE INFANTES N°960;443 Y 24 C;505A;1260;1260
2;8;63;ESCUELA EP N°49;RUTA 36 KM.44,500;505B;1271;1272
2;8;63;ESCUELA EP N°123;412 Y 208;505B;1265;1270
2;8;63;ESCUELA EP N°41;520 ESQ.139;508;1273;1285
2;8;63;ESCUELA ES N°22;139 E/519 Y 520;508;1286;1295
2;8;63;ESCUELA SAN JUAN BAUTISTA;520 N°4605 ESQ.141;508;1296;1300
2;8;63;ESCUELA EP N°71;140 E/49 Y 50;508A;1301;1309
2;8;63;COLEGIO SAN CARLOS;32 E/138 Y 139 2179;508A;1310;1317
2;8;63;ESCUELA EP N°73/ES N°89;140 E/43 Y 44;508A;1318;1326
2;8;63;ESCUELA EP N°52;139 E/33 Y 34;508A;1327;1336
2;8;63;ESCUELA EP N°13/ES N°66;158 N°13 Y 524;508B;1337;1348
2;8;63;ESCUELA EDUC.ESPECIAL N°516;161 E/514 Y 515;508B;1349;1352
2;8;63;CLUB DEP.Y BIBLIOT.ROMERENSE;517 E/170 Y 171;508B;1353;1354
2;8;63;JARDIN DE INFANTES N°928;139 N°1420 Y 518;508B;1355;1356
2;8;63;ESCUELA EP N°63;44 Y 155;508C;1357;1374
2;8;63;JARDIN DE INFANTES N°958;155 E/44 Y 45;508C;1375;1378
2;8;63;COLEGIO MADRE DIVINA GRACIA;171 Y 523 N°912;508D;1379;1384
2;8;63;ESCUELA EST N°4;AV.173 E/517 Y 518 N°1408;508D;1394;1402
2;8;63;ESCUELA EP N°39;173 E/517 Y 518;508D;1385;1393
2;8;63;CENTRO DE FORMAC.PROFES.N°411;518 E/170 Y 171 N°7750;508D;1403;1404
2;8;63;ESCUELA EP N°48/ES N°77 ANEXO;170 E/43 Y 44;508E;1405;1412
2;8;63;CLUB UNIDOS DE OLMOS;44 E/183 Y 184;508E;1413;1415
2;8;63;ESC.CRIST.FORM.INTEGR.EMANUEL;200 E/40 Y 41;508E;1416;1421
2;8;63;JARDIN DE INFANTES N°961;182 E/42 Y 43;508E;1422;1423
2;8;63;ESCUELA EP N°57/ES N°40;492 Y 186;508F;1424;1426
2;8;63;ESCUELA ES AGRARIA N°1;RUTA 36 KM 49,5;508F;1427;1430
2;8;63;ESCUELA EP N°6/ES N°41;236 E/496 Y 498;508G;1431;1432
2;8;63;ESCUELA EP N°26/ES N°73;207 E/516 Y 516 BIS;509;1433;1439
2;8;63;ESCUELA ES N°38;208 Y 519 S/N;509;1440;1448
2;8;63;ESCUELA EP N°119;197 E/46 Y 47;509A;1449;1457
2;8;63;ESCUELA ES N°9;199 E/46 Y 47;509A;1458;1464
2;8;63;ESCUELA ES N°9 (ANEXO);196 E/45 Y 46 S/N;509A;1465;1471
2;8;63;ESCUELA EST N°6;1 N°1220 E/57 Y58;516;1472;1480
2;8;63;ESCUELA ES N°33/EP N°128;DIAGONAL 78 N°311 E/4 Y 5;517;1481;1488
2;8;63;INST.SUP.GUMERCINDA C.COSSATTI;5 N°1315;517;1489;1491
2;8;63;ESCUELA EP N°15;4 E/62 Y 63;518;1492;1500
2;8;63;ESCUELA EP N°43;DIAG.79 N°485 ESQ.115;519;1501;1507
2;8;63;FACULTAD DE CS.NATURALES;120 E/ 61 Y 62 S/N;519;1508;1512
2;8;63;FACULTAD DE CS.VETERINARIAS;60 Y 118;519;1513;1515
2;8;63;ESCUELA ES N°26;4 E/62 Y 63;519;1516;1518
2;8;63;ESCUELA EP N°45;68 N°200 E/115 Y 116;520;1519;1526
2;8;63;COLEGIO SANTA MARGARITA;117 N°1670;520;1527;1531
2;8;63;COLEG.OBISPO ANUNCIADO SERAFIN;67 N°157 E/116 Y 117;520;1532;1536
2;8;63;ESCUELA ES N°17;116 N°1797 ESQ.69;520;1537;1544
2;8;63;ESCUELA EP N°65/ES N°26;67 N°635 E/7 Y 8;521;1545;1549
2;8;63;ESCUELA EDUC.ESPECIAL N°531;8 N°1911 E/71 Y 72;521;1550;1553
2;8;63;INST.SUP.CARRERAS PARAMEDICAS;62 N°532 E/5 Y 6;521;1554;1556
