province;section;town;name;address;borough;startBoard;endBoard
2;2;37;ESCUELA ES N°1;URQUIZA 123;293;37;44
2;2;37;ESCUELA EP N°19/ES N°2;GRAL.RODRIGUEZ N°234;293;45;51
2;2;37;INSTITUTO SAGRADA FAMILIA;URCELAY E/ MITRE Y ALBERDI;293;52;56
2;2;37;INST.M.FERNANDEZ/COL.A.ROBLES;RTA.6 KM.174 -C. VIGIL 306;294;57;62
2;2;37;ESCUELA EP N°4/EST N°1;RUTA 8 KM.78;295;63;73
2;2;37;ESCUELA PRIMARIA FRANCISCO I;FORMOSA 37 - RUTA 8 KM 73;295;74;75
2;2;37;ESCUELA EP N°5;CUARTEL 5°;296;76;77
2;2;37;ESCUELA EP N°7;JOSE CROCE S/N;297;78;79
2;2;37;ESCUELA EP N°10;ACC. GOB. ANDONAIGOI;298;80;80
2;2;87;ESCUELA EP N°27;RUTA NAC.178 KM.22-URRUTIA;747;1;1
2;2;87;ESCUELA EP N°19;RUTA 188 S/N°;747A;2;2
2;2;87;ESCUELA ES N°5/ES N°6;ESTRADA 1225;748;9;16
2;2;87;ESCUELA EP N°1/ES N°4;LA MERCED 618;748;17;22
2;2;87;ESCUELA EP N°2/ES N°19;FLORIDA 425;748;23;30
2;2;87;ESCUELA EP N°6;AV.ROCHA 698;748;31;33
2;2;87;ESCUELA EP N°16;FLORIDA 1111;748;3;8
2;2;87;ESCUELA EP N°22;AV.DE MAYO 1165;748;34;40
2;2;87;ESCUELA EST N°2;FLORIDA 545;748;41;47
2;2;87;COLEGIO NTRA.SRA.DEL HUERTO;HNA. MARIA CRESCENCIA PEREZ N°646;748;48;49
2;2;87;ESCUELA EP N°4/ES N°15;ESPAÑA 649;748A;50;59
2;2;87;ESCUELA EP N°8/ES N°17;MÑOR.SCALABRINI 1049;748A;60;67
2;2;87;ESCUELA EP N°10/EPA N°702;AMEGHINO 131;748A;68;78
2;2;87;COLEGIO SAN JOSE;CHAMPAGNAT 1375;748A;79;85
2;2;87;ESCUELA M.R.SCALABRINI;CHAMPAGNAT 251;748A;86;91
2;2;87;ESCUELA EP N°64/ES N°12;PASO 1288;748A;92;97
2;2;87;JARD.DE INF.LA DIV.PROVIDENCIA;CHAMPAGNAT 251;748A;98;99
2;2;87;INST.SUP.DE FORMAC.DOCENTE N°5;SCALABRINI ORTIZ 472;748B;100;106
2;2;87;ESCUELA EP N°62;ZEBALLOS 941;748B;107;116
2;2;87;ESCUELA EP N°50/ES N°13;GRAL MOSCONI 1920;748B;117;125
2;2;87;ESCUELA EP N°5/ES N°10;SCHUMACHER 1500;748B;128;133
2;2;87;ESCUELA ES N°2;SCALABRINI ORTIZ 658;748B;134;141
2;2;87;ESCUELA EP N° 52;MANSILLA N°808;748B;126;127
2;2;87;JARDIN DE INFANTES N°917;SCHUMACHER N°1418 1418;748B;142;144
2;2;87;ESCUELA EP N°17/ES N°11;CASTELLI 1579;748C;145;148
2;2;87;ESCUELA EST N°1;AV. DE MAYO N°1425;748C;178;187
2;2;87;ESCUELA EP N°41;BV.ALMAFUERTE E ING.BARBAZAN;748C;149;153
2;2;87;ESCUELA EP N°11;120 Y DIAG.127 S/N;748C;154;161
2;2;87;ESCUELA ES N°7/EP N°63;AV.COLON 725;748C;162;177
2;2;87;ESCUELA DE ARTES VISUALES;107 1892;748D;188;192
2;2;87;ESCUELA EP N°53;BALBOA 586;748D;208;217
2;2;87;ESCUELA EP N°42/ES N°16;BARRANCAS DEL PARANA 2204;748D;218;223
2;2;87;ESCUELA ESPECIAL N°502;AV.PTE.PERON 1550;748D;229;231
2;2;87;ESCUELA ES N°14;MAGALLANES 587;748D;193;195
2;2;87;ESCUELA SANTA JULIA (EP/ES);ALBERDI 2965;748D;196;201
2;2;87;ESCUELA ES N°13/EP N°48;AV.A.RIVERO Y S.EL CANO;748D;202;207
2;2;87;COLEGIO SAN PABLO;G.ALVAREZ 401;748D;224;228
2;2;87;ESCUELA EP N°56;ZONA RURAL;748E;232;232
2;2;87;ESCUELA EP N°3/ES N°3;PERGAMINO 670;749;233;236
2;2;87;ESCUELA EP N°44;RUTA 188 KM.94;750;237;237
2;2;87;ESCUELA EP N°12;8 N°436;751;238;240
2;2;87;DELEGAC.MUNICIPAL ACEVEDO;AV.CENTENARIO 585 Y 12;751;241;242
2;2;87;ESCUELA EP N°14/JIRIMM N°8;CAMPO DAVILA N°450;752;243;243
2;2;87;ESCUELA EP N°24;LORENZO MORENO 845;753;244;247
2;2;87;ESCUELA EP N°24;LORENZO MORENO 845;753A;248;248
2;2;87;ESCUELA EP N°23;INDEPENDENCIA 53;754;249;250
2;2;87;ESCUELA EP N°7;GASTON CALVELO 124;754A;251;253
2;2;87;ESCUELA EP N°54;SANTA ANA 380;755;254;256
2;2;87;ESCUELA EP N°15;SALTA E/CORDOBA Y FORMOSA;756;257;259
2;2;87;ESCUELA EP N°26;MANANTIALES S/N°;757;260;260
2;2;87;ESCUELA EP N°9;SARMIENTO E/BELGRANO E YRIGOYEN;758;261;263
2;2;87;ESCUELA EP N°20;J.B.ALBERDI 250;759;264;266
2;2;93;ESCUELA EP N°1;BELGRANO 615;797;1;9
2;2;93;ESCUELA EP N°3/ES N°6;AV.SAN MARTIN 1802;797;10;17
2;2;93;INSTITUTO SECUNDARIO RAMALLO;MORENO 796;797;18;27
2;2;93;ESCUELA EP N°26;SANTA FE Y SAN FCO.JAVIER;797;28;35
2;2;93;ESCUELA ES N°1;SARMIENTO 952;798;36;41
2;2;93;ESCUELA EP N°5;GOMENDIO 185;798;42;48
2;2;93;ESCUELA EP N°6;ING.IRIBAS 1011;798;49;56
2;2;93;ESCUELA EST N°1;YRIGOYEN 1249;798;57;64
2;2;93;ESCUELA EP N°4;RUTA 1001 Y PTE. PERON;800;65;69
2;2;93;ESCUELA EP N°2/JIRIMM N°1;RUTA PCIAL.51 KM 15 PJE.C.BRAVA;801;70;70
2;2;93;ESCUELA EP N°2/JIRIMM N°1;RUTA PCIAL.51 KM 15 PJE.C.BRAVA;802;71;71
2;2;93;ESCUELA EP N°24 J. COMPLETA;MORENO 1125;803;72;77
2;2;93;ESCUELA EP N°16;AV.DR.MANFREDI N°614;803;78;80
2;2;93;ESCUELA ES N°8;BELGRANO 621;803;81;83
2;2;93;ESCUELA EP N°25/ES N°7;QUESADA S/N;804;84;85
2;2;96;ESCUELA EP N°1;ALEM 580;823;1;6
2;2;96;ESCUELA RECONOCIDA SAN JOSE;F.ROCA 486;823;17;22
2;2;96;ESCUELA EP N°3;SOLIS E/SARMIENTO Y AVELLANEDA;823;28;31
2;2;96;ESCUELA EP N°8;AVELLANEDA E/D.ROCHA Y SOLIS;823;32;36
2;2;96;ESCUELA ES N°4;LAMADRID 262;823;43;51
2;2;96;ESCUELA EP N°11;CASTELLI Y P.PERON;823;37;42
2;2;96;ESCUELA EST N°1;AV.LARREA 455;823;11;16
2;2;96;ESCUELA EP N°15;AV.20 DE DICIEMBRE N°115;823;23;27
2;2;96;ESCUELA EDUC.ESPECIAL N°501;LOMA NEGRA Y DOMINGO LUNA;823;7;10
2;2;96;ESCUELA EP N°6;CUARTEL 4°;824;52;52
2;2;96;CTRO.EDUC.PARA LA PRODUC.N°10;ZONA RURAL;825;53;53
2;2;96;ESCUELA EP N°5;CUARTEL 6°;826;54;54
2;2;96;ESCUELA EP N°7;LEIVA 156;827;55;57
2;2;96;ESCUELA EP N°29;CUARTEL 9°;828;58;58
2;2;96;ESCUELA EP N°25;CUARTEL 10;829;59;59
2;2;96;ESCUELA ES N°2;SARMIENTO N°497;830;60;63
2;2;101;ESCUELA EP N°2/ES N°2;SARMIENTO 6;854;8;17
2;2;101;ESCUELA EP N°3;VIEYTES 105;854;18;22
2;2;101;ESCUELA EP N°6;BME.MITRE 643;854;23;30
2;2;101;UNIDAD ACADEMICA;B.ESPERANZA 413;854;31;41
2;2;101;ESCUELA EST N°1;ARREDONDO 857;854;42;51
2;2;101;ESCUELA EP N°27;GUEMES Y PIEDRAS-B°ESPERANZA;854;52;57
2;2;101;ESCUELA EP N°29/ES N°6;BALCARCE Y RECONQUISTA S/N;854;58;60
2;2;101;ESCUELA EP N°1/ES N°3;T.LOBOS N°486;854;61;70
2;2;101;ESCUELA EP N°7/ES N°4;H.YRIGOYEN Y SAN JUAN;854;1;7
2;2;101;ESCUELA EP N°16;AV.GOWLAND E/DORADO Y REINA;855;73;75
2;2;101;ESCUELA ES N°7;FERNANDEZ BLANCO Y M.SASTRE;855;71;72
2;2;101;ESCUELA EP N°9;CUARTEL 6°;855A;76;76
2;2;101;ESCUELA EP N°5;5 Y PASAJE ROSA MAGNASCO S/N;856;77;78
2;2;101;ESCUELA EP N°8;RIVADAVIA Y MORENO S/N°;857;79;81
2;2;101;ESCUELA EP N°13;CORONEL ISLEÑO N°56;857A;82;82
2;2;101;ESCUELA EP N°10;CALLE 4 Y 9;857B;83;83
2;2;101;ESCUELA EP N°14/ES ANEXO 3031;BRASIL E ITUZAINGO N°515;858;84;84
2;2;102;ESCUELA EP N°1/ES N°1;RIVADAVIA 600;860;7;16
2;2;102;ESCUELA EP N°12/ES N°9;AV.SCULLY 660;860;17;22
2;2;102;ESCUELA EST N°1;ALSINA 975;860;23;31
2;2;102;ESCUELA ES N°2;RIVADAVIA 1165;860;32;40
2;2;102;ESCUELA EP N°3/ES N°8;AV.MALV.ARGENTINAS Y GUEVARA;860;41;46
2;2;102;COLEGIO SAGRADA FAMILIA;RIVADAVIA 464;860;1;6
2;2;102;ESCUELA EP N°10/ES N°4;AV.CIRCUNVALACION S/N°;861;47;48
2;2;102;ESCUELA EP N°23;RUTA 7 KM.114;862;49;49
2;2;102;ESCUELA EP N°23;RUTA 7 KM.114;862A;50;50
2;2;102;ESCUELA EP N°8/ES N°7;BELGRANO S/N°;863;51;53
2;2;102;ESCUELA EP N°4;JULIA VILDOSOLA S/N°;863A;54;55
2;2;102;ESCUELA EP N°5/ES N°3;ACCESO 9 DE JULIO N°166;864;56;59
2;2;103;ESCUELA ES N°5;ALSINA 503;866;10;15
2;2;103;ESCUELA EP N°4;ALVEAR E ITALIA;866;16;21
2;2;103;ESCUELA EP N°8;MARTINEZ AUBAIN N°;866;22;28
2;2;103;ESCUELA ES N°1;GUIDO Y ALBERDI;866;29;40
2;2;103;COLEG.STA.MARIA DE LA ASUNCION;SEGUNDO SOMBRA 432;866;41;45
2;2;103;ESCUELA ES N°2;ITALIA N°377;866;46;49
2;2;103;ESCUELA MUNICIPAL BELGRANO;SARMIENTO Y GUIDO;866;1;9
2;2;103;ESCUELA EP N°5;SARMIENTO 1015;867;50;51
2;2;103;ESCUELA ES N°2;ITALIA Y ALVEAR;868;52;52
2;2;103;ESCUELA EP N°9;INF.DE MARINA GALARZA 614;869;53;55
2;2;103;ESCUELA EP N°13;ENTRE RIOS 649;870;56;59
2;2;107;ESCUELA ES N°9;GUARDIAS NACIONALES 79;901;16;30
2;2;107;INSTITUTO FRAY LUIS BELTRAN;AV.M.MORENO 401;901;31;40
2;2;107;ESCUELA EST N°2;AV.M.MORENO 74;901;41;50
2;2;107;ESCUELA EP N°1;FRANCIA 82;901;51;56
2;2;107;ESCUELA EST N°3;AV.FALCON Y COLON 295;901;57;60
2;2;107;ESCUELA EP N°16;TERRAZON 261;901;61;66
2;2;107;ESCUELA EP N°2;GARIBALDI 331;901;67;74
2;2;107;ESCUELA EP N°6;MORENO 89;901;75;86
2;2;107;ESCUELA ES N°12;PLAZA 23 DE NOVIEMBRE S/N;901;98;103
2;2;107;ESCUELA EP N°4;AV.FALCON 347;901;87;97
2;2;107;ESC.REC.N.S.DE LA MISERICORDIA;L.N.ALEM 9;901;1;8
2;2;107;ESCUELA EP N°10/ES N°15;BVARD.ALVAREZ 311;901;9;15
2;2;107;ESCUELA EP N°20;DORREGO 825;901A;104;112
2;2;107;ESCUELA EP N°11;REYNOSO N°577;901A;113;119
2;2;107;ESCUELA EP N°31/ES N°20;URQUIZA 529;901A;120;128
2;2;107;ESCUELA EST N°4;VIALE Y URQUIZA N°505;901A;129;134
2;2;107;INSTITUTO SAN JAVIER;ALVAREZ 555;901A;135;137
2;2;107;ESCUELA EP N°7/ES N°19;COCHABAMBA 236;901B;138;142
2;2;107;ESCUELA EP N°29;ROCA 1187;901B;143;154
2;2;107;ESCUELA EP N°17;DR.ROMAN SUBIZA 1295;901B;174;179
2;2;107;ESCUELA EP N°12/ES N°13;ALVEAR 515;901B;155;163
2;2;107;COLEGIO DON BOSCO;DON BOSCO 580;901B;164;173
2;2;107;ESCUELA EP N°40/ES N°13 ANEXO;MONTEVIDEO N°604;901B;180;188
2;2;107;JARDIN DE INFANTES N°911;PTE.ROCA 1197;901B;189;192
2;2;107;ESCUELA EP N°30;AV.CENTRAL 1880;902;212;214
2;2;107;ESCUELA EP N°42;AV.SAVIO 1750;902;203;206
2;2;107;ESCUELA EST N°6;AV.MALVINAS ARGENTINAS 1925;902;207;211
2;2;107;ESCUELA ES N°10;AV.CENTRAL 1825;902;193;202
2;2;107;ESCUELA EP N°34/ES N°7;CONGRESO 1353;903;215;224
2;2;107;ESCUELA EP N°19;SIDERURGIA ARGENTINA S/N°;903;225;231
2;2;107;JARDIN DE INFANTES N°912;ACCESO E/ARIAS MONTIEL Y VIAS;903;232;233
2;2;107;ESCUELA EP N°35;GARIBALDI E/JUJUY Y LA RIOJA;904;234;240
2;2;107;ESCUELA EP N°44/ES N°21;TTE.PETRECCA 129;904;241;247
2;2;107;ESCUELA EDUC.ESPECIAL N°504;DEL PROGRESO 86;904;248;254
2;2;107;ESCUELA EP N°48;PELLEGRINI 1390;904;255;267
2;2;107;JARDIN DE INFANTES N°926;PELLEGRINI 1436;904;282;285
2;2;107;ESCUELA EP N°47;ACEVEDO DE BOTET S/N°;904;268;278
2;2;107;ESCUELA EP N°15;GARCIA REYNOSO N°1680;904;279;281
2;2;107;INST.TECNOLOGICO R.DE AGUIAR;AV.PTE.PERON 1933;904;286;291
2;2;107;ESCUELA EP N°43;LAS PALMAS 1304;905;292;300
2;2;107;ESCUELA EP N°45;ZARACONDEGUI 474;905;301;312
2;2;107;ESCUELA EP N°46;BEETHOVEN 1792;905;313;316
2;2;107;ESCUELA EES N°5;CHACABUCO N°1146;905;317;319
2;2;107;ESCUELA EP N°13;BV. ITURBURU S/N°;906;320;327
2;2;107;ESCUELA EP N°33;CAVALLI N°185;907;328;331
2;2;107;ESCUELA EP N°8/ES N°14;RUTA NAC.188 N°3150 KM.9.5;908;332;335
2;2;107;ESCUELA EP N°25;LUGONES N°148;909;336;337
2;2;107;ESCUELA EST N°1;BELGRANO 480;910;341;343
2;2;107;ESCUELA EP N°14;ENTRE RIOS 325;910;338;340
2;2;107;ESCUELA EST N°5;H.CORDOVA 255;911;344;347
2;2;107;ESCUELA EP N°18;DR.GONZALEZ 279;911;348;353
2;2;107;ESCUELA ES N°8;Q.CORDOVA 117;911;354;358
2;2;108;ESCUELA ES N°4;ARZOBISPO BOTTARO 995;913;1;10
2;2;108;ESCUELA EP N°1/ES N°8;HIPOLITO YRIGOYEN N°65;913;27;38
2;2;108;ESCUELA EST N°1/ES N°13;URUGUAY Y TRES DE FEBRERO 1002;913;39;46
2;2;108;ESCUELA EP N°6;URUGUAY 1006;913;47;57
2;2;108;ESCUELA EP N°3;BALCARCE Y LAS PROVINCIAS;913;58;68
2;2;108;ESCUELA EP N°7;BME.MITRE 1845;913;69;78
2;2;108;ESCUELA EP N°11;F.C.RODRIGUEZ 1402;913;79;83
2;2;108;ESCUELA EP N°4;LAS HERAS Y DEPIETRI;913;84;92
2;2;108;COLEGIO NTRA.SRA.DEL SOCORRO;M. MILLAN 110;913;93;102
2;2;108;JARDIN DE INFANTES N°901;URUGUAY 900;913;114;116
2;2;108;ESCUELA EP N°13;LUCIO MANSILLA 3500;913;103;113
2;2;108;ESCUELA EP N°43;COLON Y CHIVILCOY;913;11;20
2;2;108;COLEGIO SAN FRANCISCO DE ASIS;SALTA 110;913;21;26
2;2;108;ESCUELA EP N°12/ES N°9;CAMELINO Y GUEMES;914;117;122
2;2;108;ESCUELA EP N°10/ES N°14;ESTRADA S/N°;915;123;126
2;2;108;INSTITUTO SANTA MARIA;BME.MITRE 509;916;127;127
2;2;108;ESCUELA EP N°35/ES N°6;CORDOBA 341;917;128;131
2;2;108;INSTITUTO SANTA MARIA;BME.MITRE N°509;917;132;135
2;2;108;ESCUELA EP N°20;RUTA 191 KM 17,5;918;136;136
2;2;108;ESCUELA EP N°39;RUTA 9 KM.177;919;137;137
2;2;108;ESCUELA EP N°23/ES N° 18;F.QUIROGA Y SARMIENTO;920;138;139
2;2;108;ESCUELA EP N°21;CAMINO VECINAL S/N;921;140;140
2;2;108;ESCUELA EP N°22;MORENO 371;922;141;144
2;2;108;ESCUELA EP N°26;AV.O'FARREL Y GUEMES;922;145;147
2;2;108;ESCUELA EP N°22;MORENO 371;922A;148;148
2;2;125;ESCUELA EST N°3;BELGRANO 758;1013;7;16
2;2;125;ESCUELA EP N°1/ES N°11;19 DE MARZO 50;1013;17;28
2;2;125;ESCUELA EP N°10/SB N°7;3 DE FEBRERO 273;1013;29;35
2;2;125;ESCUELA EP N°2/SB N°11;CHACABUCO 478;1013;36;43
2;2;125;ESCUELA EP N°3;LEANDRO ALEM N°799;1013;44;53
2;2;125;ESCUELA EP N°4/ES N°2 ANEXO;SAN MARTIN 710;1013;54;59
2;2;125;ESCUELA EP N°7/ES N°14;AV.ANTA 191;1013;1;6
2;2;125;COLEGIO SAN PABLO;RAWSON 155;1013A;60;60
2;2;125;ESCUELA EP N°5;PINTO 2700;1014;61;68
2;2;125;ESCUELA EP N°26/ES N°16;AGUSTIN ALVAREZ 1885;1014;69;79
2;2;125;ESCUELA EP N°27;JULIO A.COSTA 1427;1014;80;88
2;2;125;ESCUELA EP N°33;CORDOBA Y DORREGO N°1495;1014;110;115
2;2;125;ESCUELA EP N°29/ES N° 20;PELLEGRINI 2000;1014;89;99
2;2;125;ESCUELA EP N°28/ES N°13;ITUZAINGO Y J.HERNANDEZ S/N°;1014;100;105
2;2;125;JARDIN DE INFANTES N°911;14 N°1183;1014;116;118
2;2;125;JARDIN DE INFANTES N°915;6 N°1658;1014;106;109
2;2;125;JARDIN DE INFANTES N°914;PIVIDAL 1256;1014;119;120
2;2;125;ESCUELA EP N°11/ES N°8;DRUVICH Y L.ARGERICH;1014;121;129
2;2;125;JARDIN DE INFANTES N°910;ITUZAINGO Y 2;1014;130;131
2;2;125;ESCUELA EP N°21;SAN LORENZO 195;1015;132;137
2;2;125;ESCUELA EP N°6/ES N°17;L.N.ALEM 1734;1015;138;148
2;2;125;ESCUELA EVANG.DR.F.J.HOTTON;SAN MARTIN 1792;1015;149;151
2;2;125;ESCUELA EP N°35/ ES N° 17;A.PACHECO Y A.PONCE;1016;157;161
2;2;125;ESCUELA EP N°37/ ES N°4;TEODORO FELDS 880;1016;152;156
2;2;125;ESCUELA EP N°36;50 N°521;1017;162;170
2;2;125;ESCUELA EP N°24/ES N°7;CONSTANCIO SILVANO 1155;1017;171;179
2;2;125;JARDIN DE INFANTES N°903;AVELLANEDA 1447;1017;207;210
2;2;125;ESCUELA EP N°23/ES N° 19;URQUIZA 1302;1017;180;190
2;2;125;ESCUELA EP N°15/N°18;ESPAÑA N° 2395;1017;191;203
2;2;125;CTRO.EDUC.COMPLEMENTARIO N°801;FELIX PAGOLA N°1996;1017;204;206
2;2;125;ESCUELA EP N°22/ES N° 12;RUTA 9 KM.103;1017;214;217
2;2;125;ESCUELA ES N°9;VALENTIN ALSINA 4285;1017;211;213
2;2;125;ESCUELA EST N°1;AV.ANTA 666;1018;218;225
2;2;125;ESCUELA EP N°12;AV.ANTA 1648;1018;233;237
2;2;125;INSTITUTO SAN FCO.DE ASIS;PUEYRREDON 815;1018;238;242
2;2;125;JARDIN DE INFANTES N°912;J.J.PASO Y PJE.LA RIOJA;1018;243;243
2;2;125;COLEGIO DE LA CIUDAD;VALENTIN ALSINA 1215;1018;226;232
2;2;125;ESCUELA EP N°13/ES N°6;CUARTEL 4°;1019;244;245
2;2;125;ESCUELA EP N°18/ ES N° 10;CNO.LAS 7 VUELT.RUTA 9KM 97;1020;246;246
2;2;125;ESCUELA EP N°9;AV.11 N°256;1021;247;255
2;2;125;ESCUELA ES N°1;13 N°42;1021;256;263
2;2;125;ESCUELA EP N°17;52 Y 123 S/N;1021;264;271
2;2;125;INSTITUTO VANGUARDIA DE LIMA;7 N°945;1021;272;273
